,player_id,player,fg,fga,x3p,x3pa,x2p,x2pa,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,all_star,roy,smoy,dpoy,mip,mvp,All-League,All-Defense,All-Rookie,Finals MVP,Champion,HOFer
2229,2230,Charles Oakley,4835,10263,68.0,269.0,4767,9994,2679,3522,3924.0,8281.0,12205.0,3217,1351.0,384.0,2785.0,4421,12417,1,0,0,0,0,0,0,8,5,0,0,0
2230,2231,Chris McNealy,181,397,0.0,0.0,181,397,104,158,160.0,334.0,494.0,110,90.0,30.0,116.0,274,466,0,0,0,0,0,0,0,0,0,0,0,0
2231,2232,Chris Mullin,6740,13243,815.0,2120.0,5925,11123,3616,4178,1026.0,3008.0,4034.0,3450,1530.0,549.0,2315.0,2050,17911,5,0,0,0,0,0,12,0,0,0,0,1
2232,2233,Claude Gregory,62,136,0.0,1.0,62,135,12,36,39.0,58.0,97.0,16,10.0,13.0,24.0,38,136,0,0,0,0,0,0,0,0,0,0,0,0
2233,2234,David Cooke,2,11,0.0,0.0,2,11,5,10,5.0,5.0,10.0,1,4.0,0.0,2.0,5,9,0,0,0,0,0,0,0,0,0,0,0,0
2234,2235,Derrick Rowland,1,3,0.0,0.0,1,3,1,2,0.0,1.0,1.0,1,0.0,0.0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2235,2236,Detlef Schrempf,5674,11573,482.0,1271.0,5192,10302,4759,5935,1997.0,5421.0,7418.0,4012,909.0,331.0,2401.0,3580,16589,3,0,2,0,0,0,1,0,0,0,0,0
2236,2237,Dirk Minniefield,819,1753,40.0,147.0,779,1606,279,383,161.0,442.0,603.0,1421,327.0,21.0,608.0,779,1957,0,0,0,0,0,0,0,0,0,0,0,0
2237,2238,Dwayne McClain,69,180,1.0,9.0,68,171,18,35,14.0,16.0,30.0,67,38.0,4.0,40.0,61,157,0,0,0,0,0,0,0,0,0,0,0,0
2238,2239,Ed Pinckney,2405,4534,0.0,27.0,2405,4507,1964,2553,1842.0,3017.0,4859.0,917,759.0,529.0,1041.0,1889,6774,0,0,0,0,0,0,0,0,0,0,0,0
2239,2240,Fred Cofield,77,195,3.0,16.0,74,179,12,20,7.0,44.0,51.0,86,22.0,3.0,50.0,66,169,0,0,0,0,0,0,0,0,0,0,0,0
2240,2241,Georgi Glouchkov,84,209,1.0,1.0,83,208,70,122,31.0,132.0,163.0,32,26.0,25.0,76.0,124,239,0,0,0,0,0,0,0,0,0,0,0,0
2241,2242,Gerald Wilkins,4754,10564,418.0,1322.0,4336,9242,1810,2429,975.0,1671.0,2646.0,2697,907.0,208.0,1687.0,1853,11736,0,0,0,0,0,0,0,0,0,0,0,0
2242,2243,Greg Stokes,57,128,0.0,1.0,57,127,16,23,29.0,33.0,62.0,17,14.0,11.0,22.0,64,130,0,0,0,0,0,0,0,0,0,0,0,0
2243,2244,Harold Keeling,17,39,0.0,0.0,17,39,10,14,3.0,3.0,6.0,10,7.0,0.0,7.0,9,44,0,0,0,0,0,0,0,0,0,0,0,0
2244,2245,Jeff Cross,6,24,0.0,0.0,6,24,14,25,9.0,21.0,30.0,1,2.0,3.0,6.0,38,26,0,0,0,0,0,0,0,0,0,0,0,0
2245,2246,Jerome Henderson,6,16,0.0,0.0,6,16,4,4,2.0,6.0,8.0,0,1.0,1.0,6.0,13,16,0,0,0,0,0,0,0,0,0,0,0,0
2246,2247,Jerry Reynolds,1420,3399,28.0,124.0,1392,3275,1168,1560,467.0,850.0,1317.0,904,486.0,250.0,718.0,677,4036,0,0,0,0,0,0,0,0,0,0,0,0
2247,2248,Joe Dumars,5994,13026,990.0,2592.0,5004,10434,3423,4059,671.0,1532.0,2203.0,4612,902.0,83.0,2084.0,1826,16401,6,0,0,0,0,0,5,23,5,1,2,1
2248,2249,Joe Kleine,2146,4803,15.0,53.0,2131,4750,1011,1259,1454.0,3118.0,4572.0,724,311.0,326.0,922.0,2290,5318,0,0,0,0,0,0,0,0,0,0,1,0
2249,2250,John Battle,2054,4430,62.0,227.0,1992,4203,1168,1472,178.0,646.0,824.0,1257,273.0,43.0,659.0,874,5338,0,0,0,0,0,0,0,0,0,0,0,0
2250,2251,Jon Koncak,1444,3073,19.0,84.0,1425,2989,613,1027,1064.0,2792.0,3856.0,785,542.0,791.0,624.0,2474,3520,0,0,0,0,0,0,0,0,0,0,0,0
2251,2252,Karl Malone,13528,26210,85.0,310.0,13443,25900,9787,13188,3562.0,11406.0,14968.0,5248,2085.0,1145.0,4524.0,4578,36928,14,0,0,0,0,2,62,18,5,0,0,1
2252,2253,Keith Lee,456,1012,2.0,12.0,454,1000,200,268,282.0,579.0,861.0,178,74.0,110.0,216.0,489,1114,0,0,0,0,0,0,0,0,0,0,0,0
2253,2254,Ken Green,13,27,0.0,0.0,13,27,5,9,12.0,15.0,27.0,2,4.0,0.0,1.0,8,31,0,0,0,0,0,0,0,0,0,0,0,0
2254,2255,Ken Johnson,113,214,0.0,0.0,113,214,37,85,90.0,153.0,243.0,19,13.0,22.0,59.0,147,263,0,0,0,0,0,0,0,0,0,0,0,0
2255,2256,Kenny Green,191,454,0.0,2.0,191,452,84,117,60.0,114.0,174.0,25,14.0,20.0,85.0,114,466,0,0,0,0,0,0,0,0,0,0,0,0
2256,2257,Lorenzo Charles,49,88,0.0,0.0,49,88,24,36,13.0,26.0,39.0,8,2.0,6.0,18.0,37,122,0,0,0,0,0,0,0,0,0,0,0,0
2257,2258,Manute Bol,669,1654,43.0,208.0,626,1446,226,403,599.0,2066.0,2665.0,172,128.0,2102.0,456.0,1470,1607,0,0,0,0,0,0,0,3,0,0,0,0
2258,2259,Michael Adams,3257,7849,949.0,2857.0,2308,4992,2158,2543,416.0,1484.0,1900.0,4209,1081.0,67.0,1402.0,1193,9621,1,0,0,0,0,0,0,0,0,0,0,0
2259,2260,Michael Phelps,195,469,2.0,22.0,193,447,78,122,45.0,96.0,141.0,138,71.0,3.0,96.0,147,470,0,0,0,0,0,0,0,0,0,0,0,0
2260,2261,Mike Brittain,26,52,0.0,0.0,26,52,11,21,12.0,41.0,53.0,7,4.0,12.0,22.0,57,63,0,0,0,0,0,0,0,0,0,0,0,0
2261,2262,Mike Smrek,220,516,0.0,2.0,220,514,138,226,153.0,295.0,448.0,53,40.0,153.0,141.0,444,578,0,0,0,0,0,0,0,0,0,0,2,0
2262,2263,Nick Vanos,88,230,0.0,2.0,88,228,46,82,88.0,152.0,240.0,59,21.0,28.0,68.0,128,222,0,0,0,0,0,0,0,0,0,0,0,0
2263,2264,Patrick Ewing,9702,19241,19.0,125.0,9683,19116,5392,7289,2752.0,8855.0,11607.0,2215,1136.0,2894.0,3537.0,4034,24815,11,1,0,0,0,0,23,9,5,0,0,1
2264,2265,Perry Moss,323,791,15.0,78.0,308,713,179,247,97.0,228.0,325.0,306,154.0,33.0,215.0,360,840,0,0,0,0,0,0,0,0,0,0,0,0
2265,2266,Pete Williams,68,113,0.0,0.0,68,113,17,40,47.0,100.0,147.0,15,19.0,23.0,20.0,69,153,0,0,0,0,0,0,0,0,0,0,0,0
2266,2267,Ron Crevier,0,6,0.0,0.0,0,6,0,4,2.0,0.0,2.0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,2268,Sam Vincent,1373,3052,24.0,109.0,1349,2943,909,1052,193.0,778.0,971.0,1924,323.0,76.0,791.0,743,3679,0,0,0,0,0,0,0,0,0,0,1,0
2268,2269,Sedric Toney,254,697,57.0,164.0,197,533,188,242,39.0,144.0,183.0,435,87.0,1.0,209.0,289,753,0,0,0,0,0,0,0,0,0,0,0,0
2269,2270,Spud Webb,3089,6851,367.0,1147.0,2722,5704,2071,2441,350.0,1492.0,1842.0,4636,974.0,118.0,1733.0,1747,8616,0,0,0,0,0,0,0,0,0,0,0,0
2270,2271,Steve Harris,815,1850,1.0,27.0,814,1823,344,416,207.0,284.0,491.0,325,166.0,37.0,225.0,354,1975,0,0,0,0,0,0,0,0,0,0,1,0
2271,2272,Terry Catledge,2576,5311,3.0,32.0,2573,5279,1365,2087,1479.0,1835.0,3314.0,459,285.0,99.0,886.0,1285,6520,0,0,0,0,0,0,0,0,0,0,0,0
2272,2273,Terry Porter,5428,11734,1297.0,3360.0,4131,8374,3433,4107,715.0,3157.0,3872.0,7160,1583.0,181.0,2666.0,2203,15586,2,0,0,0,0,0,0,0,0,0,0,0
2273,2274,Tyrone Corbin,4789,10471,203.0,695.0,4586,9776,2207,2774,2185.0,4142.0,6327.0,2330,1500.0,333.0,1644.0,3277,11988,0,0,0,0,0,0,0,0,0,0,0,0
2274,2275,Uwe Blab,224,525,0.0,0.0,224,525,155,259,157.0,364.0,521.0,127,20.0,107.0,176.0,446,603,0,0,0,0,0,0,0,0,0,0,0,0
2275,2276,Voise Winters,3,13,0.0,1.0,3,12,0,0,1.0,2.0,3.0,0,1.0,0.0,2.0,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2276,2277,Wayman Tisdale,5870,11611,0.0,25.0,5870,11586,2519,3307,1804.0,3922.0,5726.0,1205,519.0,552.0,1579.0,3091,14259,0,0,0,0,0,0,0,0,0,0,0,0
2277,2278,Xavier McDaniel,6263,12871,74.0,291.0,6189,12580,2379,3313,2255.0,3615.0,5870.0,1962,867.0,462.0,2071.0,2821,14979,1,0,0,0,0,0,0,0,5,0,0,0
2278,2279,Yvon Joseph,0,0,0.0,0.0,0,0,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2279,2280,Adrian Branch,331,727,9.0,39.0,322,688,163,219,114.0,139.0,253.0,96,83.0,17.0,125.0,193,834,0,0,0,0,0,0,0,0,0,0,1,0
2280,2281,Andre Turner,318,765,14.0,61.0,304,704,143,186,66.0,205.0,271.0,558,145.0,3.0,224.0,211,793,0,0,0,0,0,0,0,0,0,0,0,0
2281,2282,Anthony Jones,396,996,26.0,85.0,370,911,175,231,141.0,205.0,346.0,209,138.0,60.0,150.0,275,993,0,0,0,0,0,0,0,0,0,0,0,0
2282,2283,Ben Coleman,809,1582,0.0,8.0,809,1574,469,617,421.0,857.0,1278.0,190,137.0,140.0,429.0,843,2087,0,0,0,0,0,0,0,0,0,0,0,0
2283,2284,Billy Thompson,1074,2128,2.0,13.0,1072,2115,416,617,670.0,945.0,1615.0,514,158.0,272.0,529.0,817,2566,0,0,0,0,0,0,0,0,0,0,2,0
2284,2285,Brad Daugherty,3823,7189,2.0,14.0,3821,7175,2741,3670,1207.0,4020.0,5227.0,2028,422.0,397.0,1511.0,1466,10389,5,0,0,0,0,0,1,0,5,0,0,0
2285,2286,Brad Sellers,1129,2522,6.0,35.0,1123,2487,509,642,467.0,686.0,1153.0,468,154.0,268.0,381.0,752,2773,0,0,0,0,0,0,0,0,0,0,0,0
2286,2287,Brad Wright,21,51,0.0,1.0,21,50,12,28,25.0,29.0,54.0,1,3.0,6.0,15.0,23,54,0,0,0,0,0,0,0,0,0,0,0,0
2287,2288,Bruce Douglas,7,24,0.0,1.0,7,23,0,4,5.0,9.0,14.0,17,9.0,0.0,9.0,9,14,0,0,0,0,0,0,0,0,0,0,0,0
2288,2289,Buck Johnson,1922,3942,7.0,62.0,1915,3880,766,1038,623.0,1137.0,1760.0,856,404.0,252.0,664.0,1403,4617,0,0,0,0,0,0,0,0,0,0,0,0
2289,2290,Cedric Henderson,8,16,0.0,0.0,8,16,6,6,6.0,10.0,16.0,0,0.0,0.0,8.0,4,22,0,0,0,0,0,0,0,0,3,0,0,0
2290,2291,Chris Washburn,129,307,0.0,1.0,129,306,54,113,92.0,159.0,251.0,28,16.0,24.0,73.0,109,312,0,0,0,0,0,0,0,0,0,0,0,0
2291,2292,Chuck Person,5576,12176,1220.0,3370.0,4356,8806,1486,2056,1162.0,3601.0,4763.0,2645,683.0,197.0,1952.0,2565,13858,0,1,0,0,0,0,0,0,5,0,0,0
2292,2293,Clinton Smith,52,121,0.0,2.0,52,119,30,42,28.0,32.0,60.0,49,14.0,1.0,27.0,39,134,0,0,0,0,0,0,0,0,0,0,0,0
2293,2294,Conner Henry,216,572,66.0,174.0,150,398,112,148,40.0,126.0,166.0,204,42.0,12.0,130.0,142,610,0,0,0,0,0,0,0,0,0,0,0,0
2294,2295,Cozell McQueen,3,3,0.0,0.0,3,3,0,0,3.0,5.0,8.0,0,0.0,1.0,0.0,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2295,2296,Curtis Kitchen,3,6,0.0,1.0,3,5,3,4,4.0,5.0,9.0,1,2.0,3.0,0.0,4,9,0,0,0,0,0,0,0,0,0,0,0,0
2296,2297,Dave Feitl,471,1089,0.0,9.0,471,1080,250,333,241.0,574.0,815.0,125,46.0,46.0,234.0,439,1192,0,0,0,0,0,0,0,0,0,0,0,0
2297,2298,David Wingate,1690,3798,79.0,290.0,1611,3508,707,958,445.0,975.0,1420.0,1376,597.0,122.0,853.0,1249,4166,0,0,0,0,0,0,0,0,0,0,0,0
2298,2299,Dell Curry,5090,11146,1245.0,3098.0,3845,8048,1245,1476,599.0,2018.0,2617.0,1909,985.0,238.0,1299.0,1795,12670,0,0,1,0,0,0,0,0,0,0,0,0
2299,2300,Dennis Nutt,16,40,5.0,17.0,11,23,20,22,1.0,7.0,8.0,16,7.0,0.0,10.0,6,57,0,0,0,0,0,0,0,0,0,0,0,0
2300,2301,Dennis Rodman,2766,5310,82.0,355.0,2684,4955,1069,1832,4329.0,7625.0,11954.0,1600,611.0,531.0,1484.0,2843,6683,2,0,0,2,0,0,2,38,0,0,5,1
2301,2302,Dwayne Polee,1,4,0.0,3.0,1,1,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
2302,2303,Fernando Martín,9,31,0.0,1.0,9,30,4,11,8.0,20.0,28.0,9,7.0,1.0,20.0,24,22,0,0,0,0,0,0,0,0,0,0,0,0
2303,2304,Forrest McKenzie,7,28,1.0,2.0,6,26,2,2,2.0,5.0,7.0,1,1.0,0.0,3.0,9,17,0,0,0,0,0,0,0,0,0,0,0,0
2304,2305,Grant Gondrezick,173,395,7.0,28.0,166,367,101,147,62.0,84.0,146.0,115,38.0,5.0,73.0,127,454,0,0,0,0,0,0,0,0,0,0,0,0
2305,2306,Greg Dreiling,375,803,3.0,9.0,372,794,261,402,287.0,731.0,1018.0,186,82.0,137.0,250.0,923,1014,0,0,0,0,0,0,0,0,0,0,0,0
2306,2307,Harold Pressley,1075,2458,208.0,581.0,867,1877,344,442,517.0,822.0,1339.0,628,275.0,188.0,410.0,670,2702,0,0,0,0,0,0,0,0,0,0,0,0
2307,2308,Hot Rod Williams,3688,7681,2.0,19.0,3686,7662,2406,3315,2070.0,3928.0,5998.0,1592,746.0,1456.0,1208.0,2253,9784,0,0,0,0,0,0,0,0,5,0,0,0
2308,2309,Jeff Hornacek,6401,12961,898.0,2263.0,5503,10698,3233,3686,979.0,2946.0,3925.0,5700,1663.0,239.0,2142.0,2550,16933,1,0,0,0,0,0,0,0,0,0,0,0
2309,2310,Jim Lampley,1,3,0.0,0.0,1,3,1,2,1.0,4.0,5.0,0,1.0,0.0,1.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2310,2311,Joe Binion,4,10,0.0,0.0,4,10,6,10,8.0,10.0,18.0,1,2.0,2.0,3.0,5,14,0,0,0,0,0,0,0,0,0,0,0,0
2311,2312,John Salley,1934,3837,3.0,14.0,1931,3823,1542,2161,1272.0,2224.0,3496.0,970,470.0,1010.0,1004.0,2509,5413,0,0,0,0,0,0,0,0,0,0,4,0
2312,2313,John Williams,1769,3921,65.0,289.0,1704,3632,803,1140,632.0,1569.0,2201.0,1262,566.0,184.0,684.0,1020,4406,0,0,0,0,0,0,0,0,0,0,0,0
2313,2314,Johnny Dawkins,2361,5175,180.0,545.0,2181,4630,1082,1262,333.0,1003.0,1336.0,2997,618.0,29.0,1108.0,837,5984,0,0,0,0,0,0,0,0,0,0,0,0
2314,2315,Johnny Newman,4769,10335,624.0,1876.0,4145,8459,3410,4209,1036.0,1680.0,2716.0,1760,1133.0,273.0,1746.0,3395,13572,0,0,0,0,0,0,0,0,0,0,0,0
2315,2316,Johnny Rogers,116,246,0.0,7.0,116,239,19,28,38.0,66.0,104.0,29,13.0,11.0,30.0,89,251,0,0,0,0,0,0,0,0,0,0,0,0
2316,2317,Keith Smith,57,150,3.0,9.0,54,141,21,28,13.0,19.0,32.0,43,25.0,3.0,30.0,74,138,0,0,0,0,0,0,0,0,0,0,0,0
2317,2318,Kenny Gattison,1536,2956,1.0,12.0,1535,2944,850,1309,744.0,1583.0,2327.0,444,290.0,327.0,602.0,1419,3923,0,0,0,0,0,0,0,0,0,0,0,0
2318,2319,Kenny Walker,1240,2556,7.0,34.0,1233,2522,641,856,742.0,1051.0,1793.0,299,235.0,299.0,351.0,1184,3128,0,0,0,0,0,0,0,0,0,0,0,0
2319,2320,Kevin Duckworth,3346,7143,5.0,25.0,3341,7118,1740,2373,1445.0,2723.0,4168.0,627,350.0,337.0,1315.0,2387,8437,2,0,0,0,1,0,0,0,0,0,0,0
2320,2321,Kevin Henderson,45,114,0.0,2.0,45,112,32,54,19.0,26.0,45.0,57,17.0,0.0,38.0,61,122,0,0,0,0,0,0,0,0,0,0,0,0
2321,2322,Larry Krystkowiak,1294,2830,5.0,36.0,1289,2794,832,1046,643.0,1408.0,2051.0,513,264.0,62.0,522.0,1048,3425,0,0,0,0,0,0,0,0,0,0,0,0
2322,2323,Mark Alarie,1037,2184,34.0,135.0,1003,2049,324,418,438.0,682.0,1120.0,363,132.0,109.0,309.0,712,2432,0,0,0,0,0,0,0,0,0,0,0,0
2323,2324,Mark Price,3939,8345,976.0,2428.0,2963,5917,2135,2362,409.0,1439.0,1848.0,4863,860.0,76.0,1790.0,964,10989,4,0,0,0,0,0,8,0,0,0,0,0
2324,2325,Maurice Martin,74,196,4.0,19.0,70,177,52,87,25.0,40.0,65.0,49,19.0,9.0,43.0,69,204,0,0,0,0,0,0,0,0,0,0,0,0
2325,2326,McKinley Singleton,2,3,0.0,1.0,2,2,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2326,2327,Mike Brown,1126,2476,1.0,8.0,1125,2468,877,1271,934.0,1828.0,2762.0,424,253.0,169.0,643.0,1372,3130,0,0,0,0,0,0,0,0,0,0,0,0
2327,2328,Myron Jackson,2,9,0.0,0.0,2,9,7,8,1.0,2.0,3.0,6,1.0,0.0,5.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0
2328,2329,Nate McMillan,1833,4136,298.0,870.0,1535,3266,769,1183,919.0,2303.0,3222.0,4893,1544.0,356.0,1486.0,2408,4733,0,0,0,0,0,0,0,6,0,0,0,0
2329,2330,Otis Smith,1865,4046,60.0,228.0,1805,3818,1002,1311,730.0,933.0,1663.0,845,468.0,230.0,666.0,964,4792,0,0,0,0,0,0,0,0,0,0,0,0
2330,2331,Pearl Washington,666,1472,16.0,87.0,650,1385,312,418,140.0,230.0,370.0,733,256.0,15.0,438.0,448,1660,0,0,0,0,0,0,0,0,0,0,0,0
2331,2332,Perry Young,12,42,0.0,0.0,12,42,2,4,6.0,10.0,16.0,14,10.0,2.0,8.0,28,26,0,0,0,0,0,0,0,0,0,0,0,0
2332,2333,Pete Myers,871,2113,46.0,213.0,825,1900,631,947,303.0,637.0,940.0,1135,352.0,106.0,645.0,966,2419,0,0,0,0,0,0,0,0,0,0,0,0
2333,2334,Rafael Addison,920,2047,69.0,245.0,851,1802,277,359,262.0,518.0,780.0,339,148.0,83.0,284.0,671,2186,0,0,0,0,0,0,0,0,0,0,0,0
2334,2335,Ron Harper,5627,12583,537.0,1862.0,5090,10721,2917,4030,1396.0,3119.0,4515.0,4098,1797.0,770.0,2351.0,2429,14708,0,0,0,0,0,0,0,0,5,0,5,0
2335,2336,Ron Rowan,4,9,1.0,1.0,3,8,3,4,1.0,0.0,1.0,1,4.0,0.0,3.0,1,12,0,0,0,0,0,0,0,0,0,0,0,0
2336,2337,Roy Tarpley,1457,3014,6.0,34.0,1451,2980,613,824,964.0,1839.0,2803.0,292,317.0,329.0,557.0,950,3533,0,0,1,0,0,0,0,0,5,0,0,0
2337,2338,Scott Skiles,2290,5259,524.0,1381.0,1766,3878,1548,1741,275.0,1251.0,1526.0,3881,500.0,29.0,1497.0,1343,6652,0,0,0,0,1,0,0,0,0,0,0,0
2338,2339,Steffond Johnson,27,64,0.0,3.0,27,61,20,38,15.0,28.0,43.0,5,9.0,2.0,18.0,55,74,0,0,0,0,0,0,0,0,0,0,0,0
2339,2340,Tim Kempton,475,1000,0.0,3.0,475,997,352,523,255.0,570.0,825.0,319,128.0,48.0,304.0,646,1302,0,0,0,0,0,0,0,0,0,0,0,0
2340,2341,Walter Berry,1862,3494,2.0,10.0,1860,3484,766,1182,620.0,927.0,1547.0,474,189.0,239.0,646.0,965,4492,0,0,0,0,0,0,0,0,0,0,0,0
2341,2342,William Bedford,405,974,7.0,22.0,398,952,147,243,201.0,372.0,573.0,109,37.0,126.0,173.0,358,964,0,0,0,0,0,0,0,0,0,0,1,0
2342,2343,Andre Moore,18,54,0.0,0.0,18,54,12,16,12.0,16.0,28.0,12,4.0,2.0,8.0,12,48,0,0,0,0,0,0,0,0,0,0,0,0
2343,2344,Armen Gilliam,5809,11836,0.0,21.0,5809,11815,3595,4644,2548.0,5050.0,7598.0,1292,814.0,711.0,2079.0,2406,15213,0,0,0,0,0,0,0,0,5,0,0,0
2344,2345,Bart Kofoed,58,150,3.0,16.0,55,134,43,70,16.0,40.0,56.0,108,19.0,4.0,56.0,95,162,0,0,0,0,0,0,0,0,0,0,0,0
2345,2346,Billy Donovan,44,109,0.0,7.0,44,102,17,21,5.0,20.0,25.0,87,16.0,1.0,42.0,33,105,0,0,0,0,0,0,0,0,0,0,0,0
2346,2347,Brad Lohaus,2128,4831,491.0,1356.0,1637,3475,538,727,672.0,1915.0,2587.0,992,405.0,664.0,761.0,1742,5285,0,0,0,0,0,0,0,0,0,0,0,0
2347,2348,Brian Rowsom,158,347,2.0,3.0,156,344,139,170,101.0,172.0,273.0,47,29.0,23.0,44.0,130,457,0,0,0,0,0,0,0,0,0,0,0,0
2348,2349,Chris Dudley,1537,3735,0.0,5.0,1537,3730,749,1690,2408.0,3472.0,5880.0,414,375.0,1099.0,824.0,2492,3823,0,0,0,0,0,0,0,0,0,0,0,0
2349,2350,Chris Welp,163,375,0.0,1.0,163,374,98,141,106.0,207.0,313.0,52,40.0,62.0,81.0,317,424,0,0,0,0,0,0,0,0,0,0,0,0
2350,2351,Clinton Wheeler,152,306,0.0,2.0,152,304,55,74,53.0,49.0,102.0,211,90.0,2.0,100.0,89,359,0,0,0,0,0,0,0,0,0,0,0,0
2351,2352,Dallas Comegys,322,704,0.0,3.0,322,701,212,311,166.0,286.0,452.0,95,78.0,133.0,201.0,335,856,0,0,0,0,0,0,0,0,0,0,0,0
2352,2353,Dave Henderson,47,116,0.0,1.0,47,115,32,47,11.0,24.0,35.0,34,12.0,5.0,40.0,41,126,0,0,0,0,0,0,0,0,0,0,0,0
2353,2354,Dave Hoppen,434,856,1.0,8.0,433,848,254,329,296.0,564.0,860.0,135,59.0,36.0,188.0,505,1123,0,0,0,0,0,0,0,0,0,0,0,0
2354,2355,Dennis Hopson,1651,3786,73.0,272.0,1578,3514,1001,1327,526.0,619.0,1145.0,641,386.0,198.0,648.0,787,4376,0,0,0,0,0,0,0,0,0,0,2,0
2355,2356,Derrick McKey,3908,8048,203.0,642.0,3705,7406,2247,2885,1515.0,2872.0,4387.0,2254,1072.0,611.0,1713.0,2700,10266,0,0,0,0,0,0,0,6,5,0,0,0
2356,2357,Duane Washington,18,47,2.0,4.0,16,43,16,20,5.0,19.0,24.0,39,13.0,0.0,11.0,25,54,0,0,0,0,0,0,0,0,0,0,0,0
2357,2358,Eddie Hughes,116,279,28.0,77.0,88,202,36,52,24.0,69.0,93.0,159,65.0,3.0,56.0,122,296,0,0,0,0,0,0,0,0,0,0,0,0
2358,2359,Eric White,190,364,1.0,1.0,189,363,113,141,99.0,103.0,202.0,43,27.0,5.0,73.0,112,494,0,0,0,0,0,0,0,0,0,0,0,0
2359,2360,Greg Anderson,2127,4360,2.0,24.0,2125,4336,989,1783,1529.0,3035.0,4564.0,401,515.0,635.0,1010.0,1881,5245,0,0,0,0,0,0,0,0,5,0,0,0
2360,2361,Horace Grant,5439,10695,4.0,63.0,5435,10632,2114,3053,3467.0,5976.0,9443.0,2575,1143.0,1136.0,1303.0,2832,12996,1,0,0,0,0,0,0,12,0,0,4,0
2361,2362,Jamie Waller,16,40,0.0,2.0,16,38,10,18,9.0,4.0,13.0,3,4.0,1.0,11.0,13,42,0,0,0,0,0,0,0,0,0,0,0,0
2362,2363,Jim Farmer,376,866,27.0,101.0,349,765,191,261,106.0,148.0,254.0,149,55.0,6.0,156.0,222,970,0,0,0,0,0,0,0,0,0,0,0,0
2363,2364,Joe Arlauckas,14,43,0.0,0.0,14,43,6,8,6.0,7.0,13.0,8,3.0,4.0,4.0,16,34,0,0,0,0,0,0,0,0,0,0,0,0
2364,2365,Joe Wolf,1223,2830,18.0,117.0,1205,2713,365,475,658.0,1510.0,2168.0,664,279.0,137.0,558.0,1466,2829,0,0,0,0,0,0,0,0,0,0,0,0
2365,2366,John Stroeder,33,89,0.0,2.0,33,87,20,30,34.0,65.0,99.0,26,3.0,16.0,30.0,54,86,0,0,0,0,0,0,0,0,0,0,0,0
2366,2367,Kannard Johnson,1,3,0.0,0.0,1,3,0,0,0.0,0.0,0.0,0,1.0,0.0,2.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2367,2368,Ken Norman,3737,7695,231.0,741.0,3506,6954,1012,1786,1352.0,2597.0,3949.0,1355,517.0,431.0,1173.0,1483,8717,0,0,0,0,0,0,0,0,0,0,0,0
2368,2369,Kenny Smith,4006,8402,749.0,1883.0,3257,6519,1879,2267,303.0,1352.0,1655.0,4634,857.0,73.0,1889.0,1358,10640,0,0,0,0,0,0,0,0,5,0,2,0
2369,2370,Kevin Gamble,2714,5485,272.0,748.0,2442,4737,840,1038,391.0,1179.0,1570.0,1400,505.0,184.0,630.0,1375,6540,0,0,0,0,0,0,0,0,0,0,0,0
2370,2371,Kevin Johnson,4787,9756,165.0,548.0,4622,9208,4120,4902,523.0,2072.0,2595.0,7148,1185.0,200.0,2404.0,1696,13859,3,0,0,0,1,0,13,0,0,0,0,0
2371,2372,Mark Acres,540,1065,8.0,15.0,532,1050,319,479,607.0,985.0,1592.0,185,140.0,110.0,248.0,966,1407,0,0,0,0,0,0,0,0,0,0,0,0
2372,2373,Mark Jackson,5326,11993,870.0,2598.0,4456,9395,2410,3124,1435.0,4228.0,5663.0,11930,1789.0,136.0,3604.0,2530,13932,1,1,0,0,0,0,0,0,5,0,0,0
2373,2374,Mark Wade,3,20,0.0,2.0,3,18,2,4,3.0,12.0,15.0,36,7.0,1.0,13.0,13,8,0,0,0,0,0,0,0,0,0,0,0,0
2374,2375,Martin Nessley,40,104,0.0,0.0,40,104,16,36,46.0,118.0,164.0,32,16.0,24.0,46.0,178,96,0,0,0,0,0,0,0,0,0,0,0,0
2375,2376,Michael Jackson,76,206,9.0,33.0,67,173,27,40,20.0,50.0,70.0,198,28.0,5.0,66.0,96,188,0,0,0,0,0,0,0,0,0,0,0,0
2376,2377,Milt Wagner,86,204,8.0,27.0,78,177,35,40,4.0,31.0,35.0,76,8.0,7.0,34.0,56,215,0,0,0,0,0,0,0,0,0,0,1,0
2377,2378,Muggsy Bogues,2986,6533,110.0,397.0,2876,6136,1123,1352,564.0,1886.0,2450.0,7057,1436.0,42.0,1538.0,1640,7205,0,0,0,0,0,0,0,0,0,0,0,0
